Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Type of request,Correction Field,Correction Type,Missing/Error,CAR Supplier
Week-4,180123-006288,23-Jan-18,Journal,290361699,Landscape Online,J,Universitaet Bonn,-,2017,53,-,Article,The Value of Traditional Rural Landscape and Nature Protected Areas in Tourism Demand: A Study on Agritourists’ Preferences,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-004019,22-Jan-18,Journal,79933499,Pharmacognosy Journal,J,EManuscript Technologies,-,2018,10,2,Article,A Comparative Study on Internet of Things (IoT) and its Applications in Smart Agriculture,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-004663,22-Jan-18,Journal,76425199,Journal of Antimicrobial Chemotherapy,J,E-flow Oxford University Press,-,2017,72,11,Article,A compendium of small molecule direct-acting and host-targeting inhibitors as therapies against alphaviruses,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-002281,23-Jan-18,Journal,273545099,Journal of Laser Micro Nanoengineering,J,Japan Laser Processing Society,-,2017,12,2,Article,Removal Processing inside PDMS by Short Pulse Laser,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-002346,23-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue18,Issue,-,MC,Whole issue missing,Missing content,-,SPI
Week-4,180121-002125,21-Jan-18,Journal,77036799,"Ecology, Environment and Conservation",J,EM International,-,2017,23,3,Article,Technogenic and anthropogenic factors affecting population health in the Republic of Dagestan (Russia),MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-002053,21-Jan-18,Journal,313049299,BioMed Research International,J,E-Flow Hindawi Publishing,-,2018,2018,-,Article,Saccharomyces cerevisiae-Derived Mannan Does Not Alter Immune Responses to Aspergillus Allergens,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-006781,23-Jan-18,Journal,79934799,Frontiers in Behavioral Neuroscience,J,Frontiers Research Foundation,-,2017,11,-,Article,The Endocannabinoid System Differentially Regulates Escape Behavior in Mice,MC,Single Article missing,Missing content,-,Spi
Week-4,180126-008644,26-Jan-18,Journal,77569699,SIAM Journal on Applied Mathematics,J,Society for Industrial and Applied Mathematics Publications,-,2009,70,4,Article,THE EFFECT OF WIND ON THE PROPAGATION OF AN IDEALIZED FOREST FIRE,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-007640,24-Jan-18,Journal,79922899,IEEE Transactions on Smart Grid,J,E-flow IEEE,-,2018,9,1,Article,Stability Analysis and Stabilization Methods of DC Microgrid With Multiple Parallel-Connected DC–DC Converters Loaded by CPLs,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-007583,25-Jan-18,Journal,78736899,Italian Journal of Animal Science,J,E-flow Taylor and Francis,-,2018,17,1,Article,Body and meat characteristics of young bulls from Zebu Goudali of Cameroon and its crosses with the Italian Simmental,MC,Single Article missing,Missing content,-,Spi
Week-4,180125-003305,25-Jan-18,Journal,76772399,Biomedical Research (India),J,Scientific Publishers of India,-,2017,2017,-,Article,A new approach for the image compression to the medical images using PCASPIHT,MC,Single Article missing,Missing content,-,Spi
Week-4,180123-007070,23-Jan-18,Journal,322381399,eLife,J,eLife Sciences Publications Ltd,-,2017,6,-,Article,T-cell calcium dynamics visualized in a ratiometric tdTomato-GCaMP6f transgenic reporter mouse,MC,Single Article missing,Missing content,-,Spi
Week-4,180125-005025,25-Jan-18,Journal,76689799,Metabolic Brain Disease,J,E-Flow Springer,-,2018,33,1,Article,Plasma microparticles in Alzheimer’s disease: The role of vascular dysfunction,MC,Single Article missing,Missing content,-,Spi
Week-4,180125-007948,25-Jan-18,Journal,342665199,Ecosphere,J,E-flow Wiley Blackwell,-,2015,6,7,Article,Freezing heat: thermally imposed constraints on the daily activity patterns of a free-ranging grassland bird,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-001237,24-Jan-18,Journal,278969299,Journal of International Dental and Medical Research,J,University of Dicle,-,2017,10,3,Article,"Relationship between Oral Health Status with Knowledge, Attitude, and Behavior of Elementary School Children",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180126-003633,26-Jan-18,Journal,78253599,Complexity,J,E-Flow Hindawi Publishing,-,2017,2017,-,Article,A Gain-Scheduling PI Control Based on Neural Networks,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180126-003480,26-Jan-18,Journal,301972099,Oncotarget,J,Impact Journals LLC,-,2017,8,22,Article,The purinergic receptor subtype P2Y2 mediates chemotaxis of neutrophils and fibroblasts in fibrotic lung disease,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180126-003340,26-Jan-18,Journal,645485829,Applied Sciences (Switzerland),J,MDPI AG,-,2016,6,6,Article,Opto-Acoustic Method for the Characterization of Thin-Film Adhesion,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180126-003219,26-Jan-18,Journal,77807399,Journal of Surface Science and Technology,J,Informatics Publishing Limited & Indian Society for Surface Science and Technology,-,2017,33,1,Article,Evaluation of Cryogenic CO2 as a Coolant and Optimization of Surface Roughness in Conventional Milling of HCHCR (AISI D3) Die Steel and CVD TiN Coated Insert using Taguchi Technique,MC,Single Article missing,Missing content,-,SPI
Week-4,180125-006427,25-Jan-18,Journal,79785799,Engineering Economics,J,Kauno Technologijos Universitetas,-,2017,28,5,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180125-001889,25-Jan-18,Journal,76401199,International Journal of Epidemiology,J,E-flow Oxford University Press,-,2016,45,5,Article,Association of vitamin D levels and risk of ovarian cancer: a Mendelian randomization study,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-007645,22-Jan-18,Journal,78220299,Journal of High Energy Physics,J,E-Flow Springer,-,2017,2017,12,Article,Evidence for the H ! bb decay with the ATLAS detector,MC,Single Article missing,Missing content,-,Spi
Week-4,180124-011272,24-Jan-18,Journal,79608899,Energies,J,MDPI AG,-,2017,10,9,Article,Stability of DC Distribution Systems: An Algebraic Derivation,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180126-008499,26-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,SpecialIssue18,Article,Comparative Study of Soft-switching Non-Isolated DC-DC Converters,MC,Single Article missing,Missing content,-,SPI
Week-4,180126-009419,26-Jan-18,Journal,77264599,Physical Chemistry Chemical Physics,J,E-Flow Royal Society of Chemistry,-,2015,17,7,Article,The critical role of intragap states in the energy transfer from gold nanoparticles to TiO2†,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180126-010407,26-Jan-18,Journal,274825299,Journal of Physical Education and Sport,J,Editura Universitatii din Pitesti,-,2017,17,Supplement5,Article,Factor structure of the integral readiness of aerobics athletes (women),MC,Single Article missing,Missing content,-,SPI
Week-4,180126-003746,26-Jan-18,Journal,278969299,Journal of International Dental and Medical Research,J,University of Dicle,-,2017,10,3,Article,"Oral Health Status, Malocclusions and S. Mutans Counts in Children with Down’s Syndrome",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-009802,22-Jan-18,Journal,77341899,Earthquake Spectra,J,Earthquake Engineering Research Institute,-,2017,33,3,Article,Experimental Analysis of a Shake Table Test of Timber-Framed Structures with Stone and Earth Infill,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-007192,25-Jan-18,Journal,77265299,Chemistry of Heterocyclic Compounds,J,E-Flow Springer,-,2016,52,11,Article,Non-classical methods of activation in the chemistry of heterocyclic compounds,MC,Single Article missing,Missing content,-,Spi
Week-4,180124-004669,24-Jan-18,Journal,78355599,"International Journal of Engineering, Transactions A: Basics",J,Materials and Energy Research Center,-,2017,30,7,Article,Quadrature Amplitude Modulation All Optical Orthogonal Frequency Division Multiplexing-dense Wavelength Division Multiplexing-optical Wireless Communication System under Different Weather Conditions,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180126-010490,26-Jan-18,Journal,295679499,International Journal of Intelligent Engineering and Systems,J,Intelligent Network and Systems Society,-,2018,11,1,Article,New Approach for 3D Mesh Retrieval Using Data Envelopment Analysis,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-012590,23-Jan-18,Journal,78720599,PLoS Genetics,J,Web Portal Public Library of Science,-,2017,14,1,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180123-009987,23-Jan-18,Journal,295678699,Siberian Electronic Mathematical Reports,J,Sobolev Institute of Mathematics,-,2017,14,-,Article,The Cauchy problem for matrix factorizations of the Helmholtz equation in an unbounded domain,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-003159,23-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2017,6,2,Article,Estimate reliability of component-based software sys-tem using modified neuro fuzzy model,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-017633,22-Jan-18,Journal,77407999,International Journal of Computer Integrated Manufacturing,J,E-flow Taylor and Francis,-,2018,31,3,Article,"Design, analysis and manufacturing of lattice structures: an overview",MC,Single Article missing,Missing content,-,Spi
Week-4,180122-011177,22-Jan-18,Journal,78703799,Current Immunology Reviews,J,E-flow Bentham Science Publishers Ltd,-,2017,13,2,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180122-009030,22-Jan-18,Journal,76312999,Clinical Nuclear Medicine,J,E-flow Lippincott Williams and Wilkins,-,2014,39,5,Article,Peptide Receptor Radionuclide Therapy With 177Lu DOTATATE in a Case of Recurrent Carotid Body Paraganglioma With Spinal Metastases,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-008957,22-Jan-18,Journal,77735799,Rheumatology (United Kingdom),J,E-flow Oxford University Press,-,2018,57,1,Issue,-,MC,Whole issue missing,Missing content,-,Thomson Digital
Week-4,180125-001235,25-Jan-18,Journal,78937099,Journal of Physical Chemistry C,J,E-flow ACS (American Chemical Society),-,2016,120,46,Article,Probing Long- and Short-Range Disorder in Y2Ti2?xHfxO7 by Diffraction and Spectroscopy Techniques,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-012226,24-Jan-18,Journal,76554799,Pain,J,E-flow Lippincott Williams and Wilkins,-,2017,158,4,Article,The gut microbiota as a key regulator of visceral pain,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-000829,25-Jan-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2017,12,22,Article,Extended Median Filter For Salt and Pepper Noise,MC,Single Article missing,Missing content,-,Spi
Week-4,180124-010439,24-Jan-18,Journal,756590110,Reaction Chemistry and Engineering,J,E-Flow Royal Society of Chemistry,-,2017,2,2,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-012675,23-Jan-18,Journal,78115799,Psychology and Education,J,EBSCO Information Services,-,2017,54,3,Article,A Review of Research on Teachers’ Subjective Theories: Contributions to the Study of Teacher Education,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-001560,21-Jan-18,Journal,78133399,OMICS A Journal of Integrative Biology,J,E-flow Mary Ann Liebert,-,2017,21,9,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180126-007233,26-Jan-18,Book series,77672899,Geological Society Special Publication,K,E-flow Geological Society of London,-,2017,452,1,Article,Calidad de Vida Relacionada con Salud y Riesgos Psicosociales: CONCEPTOS RELEVANTES PARA ABORDAR DESDE LA ENFERMERÍA*,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-011350,25-Jan-18,Journal,76526999,Nucleic Acids Research,J,E-flow Oxford University Press,-,2017,45,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-011511,25-Jan-18,Journal,76526999,Nucleic Acids Research,J,E-flow Oxford University Press,-,2008,36,17,Article,"“It wasn’t your fault, but …...”: Schadenfreude about an undeserved misfortune",MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-011528,25-Jan-18,Journal,649537099,Frontiers of Medicine,J,E-Flow Springer,-,2017,4,-,Article,New Smoothed Location Models Integrated with PCA and Two Types of MCA for Handling Large Number of Mixed Continuous and Binary Variables,MC,Single Article missing,Missing content,-,Spi
Week-4,180125-011563,25-Jan-18,Journal,76898899,Journal of Mass Spectrometry,J,E-flow Wiley Blackwell,-,2012,47,6,Article,"Men, methods and materials: exploring the historical connections between geology and medicine",MC,Single Article missing,Missing content,-,Spi
Week-4,180123-005277,23-Jan-18,Journal,76644399,Science of the Total Environment,J,E-Flow Elsevier,-,2016,541,-,Article,Mix and measure fluorescence screening for selective quadruplex binders,MC,Single Article missing,Missing content,-,Aptara
Week-4,180126-008098,26-Jan-18,Journal,273544599,Journal of Operational Oceanography,J,E-flow Taylor and Francis,-,2016,9,Supplement1,Issue,-,MC,Whole issue missing,Missing content,-,SPI
Week-4,180126-006004,26-Jan-18,Journal,76501699,Molecular Biology and Evolution,J,E-flow Oxford University Press,-,2018,35,2,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180126-006097,26-Jan-18,Journal,78193899,Monthly Notices of the Royal Astronomical Society,J,E-flow Oxford University Press,-,1989,239,-,Issue,-,MC,Whole issue missing,Missing content,-,Thomson Digital
Week-4,180126-004309,26-Jan-18,Journal,77555299,Radiation Effects and Defects in Solids,J,E-flow Taylor and Francis,-,2004,159,4,Article,Single-cell gene expression analysis reveals regulators of distinct cell subpopulations among developing human neurons,MC,Single Article missing,Missing content,-,SPI
Week-4,180126-004333,26-Jan-18,Journal,77928799,Astronomy and Astrophysics,J,E-Flow EDP Sciences,-,2018,609,-,Article,Symmetry Lie algebra of the two body system with a Dirac oscillator interaction,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180126-004622,26-Jan-18,Journal,78193899,Monthly Notices of the Royal Astronomical Society,J,E-flow Oxford University Press,-,2018,473,3,Article,Transformation from a U(3) to a pseudo U(3) basis of the matrix representation of a deformed Nilsson Hamiltonian,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180126-004087,26-Jan-18,Journal,79565399,Russian Journal of Cardiology,J,E-flow PDF Silicea-Poligraf,-,2014,114,10,Issue,-,MC,Whole issue missing,Missing content,-,SPI
Week-4,180126-004269,26-Jan-18,Journal,76345099,Electronics Letters,J,E-flow IET,-,2018,54,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-009238,25-Jan-18,Journal,79748999,Investment Management and Financial Innovations,J,LLC CPC Business Perspectives,-,2017,14,4,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-012439,25-Jan-18,Journal,306284799,Frontiers in Psychiatry,J,Frontiers Media S. A,-,2017,8,-,Article,Spectrophotometric monitoring of high luminosity active galactic nuclei - II. First results,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180126-002059,26-Jan-18,Journal,79361599,Comparative Literature Studies,J,Web Portal Project MUSE,-,2000,37,2,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-005777,25-Jan-18,Journal,79244999,Journal of Biomechanical Science and Engineering,J,Japan Society of Mechanical Engineers,-,2016,11,4,Article,"Photometric redshift estimation via deep learning Generalized and pre-classification-less, image based, fully probabilistic redshifts",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006072,25-Jan-18,Journal,76759499,International Journal of Immunopathology and Pharmacology,J,E-Flow Sage Publications,-,2018,32,-,Issue,-,MC,Whole issue missing,Missing content,-,SPI
Week-4,180125-003579,25-Jan-18,Journal,77445899,Journal of Porous Materials,J,E-Flow Springer,-,2018,25,1,Article,GENETIC PREDICTORS FOR CARDIOEMBOLIC STROKE IN PATIENTS WITH ATRIAL FIBRILLATION,MC,Single Article missing,Missing content,-,SPI
Week-4,180125-004427,25-Jan-18,Journal,79649999,Journal of Sustainability Science and Management,J,Universiti Malaysia Terengganu,-,2017,2017,SpecialIssue3,Issue,-,MC,Whole issue missing,Missing content,-,Thomson Digital
Week-4,180125-004691,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,5,Article,Project finance risk management for public-private partnership,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-004691,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,5,Article,Maternal stress and coping strategies in Developmental Dyslexia: an italian Multicenter study,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-004691,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,5,Article,Reconceptualizing the Linguistic Divide: Chinese and Western Theories of the Written Sign1,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-004691,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,6,Article,Observations of intracellular tension dynamics of MC3T3-E1 cells during substrate adhesion using a FRET-based actinin tension sensor,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-004691,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,6,Issue,-,MC,Whole issue missing,Missing content,-,Thomson Digital
Week-4,180125-004641,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,5,Article,Synergetic effect between the metal and acid sites of Pd/SAPO-41 bifunctional catalysts in n-hexadecane hydroisomerization,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-005242,25-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2017,117,16SpecialIssue,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-005313,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,6,Article,"Storm Identification, Tracking and Forecasting Using High-Resolution Images of Short-Range X-Band Radar",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-005313,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,6,Article,Influence of Climate Change and Meteorological Factors on Houston’s Air Pollution: Ozone a Case Study,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-001916,25-Jan-18,Journal,77049599,Journal of Information Science and Engineering,J,Institute of Information Science,-,2017,33,3,Article,"The Concentrations and Reduction of Airborne Particulate Matter (PM10, PM2.5, PM1) at Shelterbelt Site in Beijing",MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-001897,25-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue13,Article,Application of Multiple Wind Retrieval Algorithms in Nowcasting,MC,Single Article missing,Missing content,-,SPI
Week-4,180125-001801,25-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue15,Article,"Characteristics and Seasonal Variations of Carbonaceous Species in PM2.5 in Taiyuan, China",MC,Single Article missing,Missing content,-,SPI
Week-4,180125-003339,25-Jan-18,Journal,76946099,Phycologia,J,Allen Press Publishing Services,-,1990,29,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-003181,25-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2017,116,-,Article,Split Domination Number of Some Special Graphs,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-003181,25-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2017,115,-,Article,MINIMUM DOM STRONG DOMINATING ENERGY OF GRAPH,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-003181,25-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2017,116,-,Article,Labeling Techniques of Some Special Graphs,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-005051,22-Jan-18,Journal,78285599,Journal of Integrative Neuroscience,J,E-flow IOS Press,-,2018,17,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-002294,22-Jan-18,Journal,290219699,Asian EFL Journal,J,Asian E F L Journal Press,-,2016,2016,SpecialEdition,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180126-008454,26-Jan-18,Journal,638868211,National Science Review,J,E-flow Oxford University Press,-,2017,4,4,Issue,-,MC,Whole issue missing,Missing content,-,Thomson Digital
Week-4,180124-005631,24-Jan-18,Journal,76578999,Plastic and Reconstructive Surgery,J,E-flow Lippincott Williams and Wilkins,-,2017,140,3,Article,"Reply: Revision Buttock Implantation: Indications, Procedures, and Recommendations",MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-005391,24-Jan-18,Journal,76578999,Plastic and Reconstructive Surgery,J,E-flow Lippincott Williams and Wilkins,-,2017,140,3,Article,"Revision Buttock Implantation: Indications,Procedures, and Recommendations",MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-004242,25-Jan-18,Journal,76834699,Nature Genetics,J,E-flow Nature Publishing Group,-,2015,47,1,Article,Convergent evolution and adaptation of Pseudomonas aeruginosa within patients with cystic fibrosis,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-003707,21-Jan-18,Journal,77436999,Journal of High Speed Networks,J,E-flow IOS Press,-,2018,24,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-000207,25-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2017,7,1.1,Article,Optimal customer relationship management in telecalling Optimal customer relationship management in telecalling industry by using data mining and business intelligence,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180126-004737,26-Jan-18,Journal,76305599,Clinical Biochemistry,J,E-Flow Elsevier,-,2018,51,-,Issue,-,MC,Whole issue missing,Missing content,-,Aptara
Week-4,180124-006262,24-Jan-18,Journal,77121999,International Journal for Numerical Methods in Engineering,J,E-flow Wiley Blackwell,-,2015,102,3,Article,On the effect of the bulk tangent matrix in partitioned solution schemes for nearly incompressible fluids,MC,Single Article missing,Missing content,-,SPI
Week-4,180123-005881,23-Jan-18,Journal,78172199,Nano Letters,J,E-flow ACS (American Chemical Society),-,2017,17,1,Article,Insulating Nanomagnets Driven by Spin Torque,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-007552,22-Jan-18,Journal,77800599,Physics Letters B,J,E-Flow VTW Elsevier,-,2017,774,-,Article,Measurement of jet pT correlations in Pb + Pb and pp collisions at sNN=2.76TeV with the ATLAS detector,MC,Single Article missing,Missing content,-,Aptara
Week-4,180122-001501,22-Jan-18,Journal,76983399,Landscape and Urban Planning,J,E-Flow VTW Elsevier,-,2018,172,-,Article,Comment on “Using functional Magnetic Resonance Imaging (fMRI) to analyze brain region activity when viewing landscapes”,MC,Single Article missing,Missing content,-,Aptara
Week-4,180120-004319,20-Jan-18,Journal,77945199,Personality and Individual Differences,J,E-Flow VTW Elsevier,-,2018,122,-,Article,The mediating role of intolerance of uncertainty on the relationships between perfectionism dimensions and psychological adjustment/maladjustment among mothers,MC,Single Article missing,Missing content,-,Aptara
Week-4,180120-004222,20-Jan-18,Journal,76481399,Journal of Research in Personality,J,E-Flow VTW Elsevier,-,2018,74,-,Article,Time after time: A short-term longitudinal examination of the ego- and time-moving representations,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-005271,24-Jan-18,Journal,77797599,Coordination Chemistry Reviews,J,E-Flow VTW Elsevier,-,2017,353,-,Article,Copper nanoparticles as inexpensive and efficient catalyst: A valuable contribution in organic synthesis,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-010840,24-Jan-18,Journal,275492599,Results in Physics,J,E-Flow VTW Elsevier,-,2018,8,-,Article,Neodymium cobalt oxide as a chemical sensor,MC,Single Article missing,Missing content,-,Aptara
Week-4,180120-001342,20-Jan-18,Journal,77799599,Physical Review B - Condensed Matter and Materials Physics,J,Web Portal American Physical Society,1,2001,63,9,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180120-001897,20-Jan-18,Journal,77411699,International Journal of Mechanical Sciences,J,E-Flow Elsevier,1,2018,136,-,-,-,DC,Author name correction,Data correction,Recall,Aptara
Week-4,180120-001830,20-Jan-18,Journal,77011499,Journal of Loss Prevention in the Process Industries,J,E-Flow Elsevier,1,2017,50,-,-,-,DC,Author name correction,Data correction,Recall,Aptara
Week-4,180120-005019,20-Jan-18,Journal,701280749,"Vestnik Sankt-Peterburgskogo Universiteta, Prikladnaya Matematika, Informatika, Protsessy Upravleniya",J,Saint Petersburg State University,1,2017,13,4,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180121-000716,21-Jan-18,Journal,79637299,Asian Journal of Pharmaceutics,J,BRNSS Publication Hub,1,2017,11,3,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180121-002808,21-Jan-18,Proceeding,78640099,Proceedings - IEEE Symposium on Computer-Based Medical Systems,P,E-flow IEEE,1,2017,-,-,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180121-002808,21-Jan-18,Proceeding,78640099,Proceedings - IEEE Symposium on Computer-Based Medical Systems,P,E-flow IEEE,1,2017,-,-,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-000317,22-Jan-18,Journal,80112899,SAE Technical Papers,J,E-flow SAE International,1,2005,-,-,-,-,DC,Reference correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180121-002150,21-Jan-18,Proceeding,78587699,"Technical Digest - International Electron Devices Meeting, IEDM",P,E-flow IEEE,1,2007,-,-,-,-,DC,Reference correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180121-002150,21-Jan-18,Proceeding,77338799,Digest of Technical Papers - Symposium on VLSI Technology,P,E-flow IEEE,1,2007,-,-,-,-,DC,Reference correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180121-002150,21-Jan-18,Proceeding,77338799,Digest of Technical Papers - Symposium on VLSI Technology,P,E-flow IEEE,1,2009,-,-,-,-,DC,Reference correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180121-002150,21-Jan-18,Journal,77567099,Semiconductor Science and Technology,J,Web Portal IOP,1,2013,28,11,-,-,DC,Reference correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-007754,22-Jan-18,Journal,76582299,Psychiatry Research,J,E-Flow Elsevier,1,2018,260,-,-,-,DC,Reference correction,Data correction,Recall,Aptara
Week-4,180122-003450,22-Jan-18,Journal,342663899,Journal of Advanced Research in Law and Economics,J,ASERS Publishing House,1,2015,6,4,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180122-007387,22-Jan-18,Journal,78330599,IEEE Transactions on Mobile Computing,J,E-flow IEEE,1,2017,16,9,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-003655,22-Jan-18,Journal,77204099,Surface and Coatings Technology,J,E-Flow Elsevier,1,2014,245,-,-,-,DC,Author name correction,Data correction,Recall,Aptara
Week-4,180122-007224,22-Jan-18,Journal,76667399,Vaccine,J,E-Flow VTW Elsevier,1,2005,23,22,-,-,DC,Author name correction,Data correction,Recall,Aptara
Week-4,180122-004032,22-Jan-18,Journal,701280732,Waste Forum,J,Czech Environment Management Center,1,2017,-,4,-,-,DC,Author name correction,Data correction,Precision,Innodata Isogen Inc
